"is_spam","post_text"
True,"Sharing Session Peningkatan Produksi Budi Daya Ikan Air Tawar Sistem Bioflok, pada tanggal 23 Desember 2024 dengan peserta dari Dinas Kelautan dan Perikanan Kab. Sukabumi, Dinas Ketahanan Pangan, Pertanian dan Perikanan Kota Sukabumi, penyuluh perikanan serta penerima bantuan bioflok wilayah kota dan kab. sukabumi.

#PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #MenteriKKP #KKPGOID #SaktiWahyuTrenggono #MakanBergiziGratis  #TrenggonoForBudidaya #BINSKarawang #NilaSalin #prabowotrenggono"
False,"Jedan od najboljih blokera u Evroligi Donta Hall iza sebe ima sjajnu sezonu u dresu Baskonije i deluje kao centar koji bi mogao da bude zanimljiva opcija za Partizan. Atletski dominantan, odličan u skoku i zaštiti obruča, Partizan vec nekoliko sezona ima problema sa skokom tako da bi Donta Hall mogao biti sjajno resenje. 

Pratis Partizan i Evroligu? Zaprati:
@black.whitebasket 👈
@prtznbg_novosti 👈
@courtsideserbia_ 👈
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
#viral #viralvideos #viralvideo #partizan #partizanbc #pbg #prtzn #kkpartizan #kkp #grobari #grobarijug
#balkan #euroleague #fyp #fypage #f"
False,"Senangnya...melihat progress pembuatan karamba untuk budidaya ikan nila salin di @loka.biap.tugu.semarang  sudah hampir selesai, tentu ini akan bisa mendorong budidaya ikan nila salin di @loka.biap.tugu.semarang lebih berkembang lagi
 Bagi adik2 mahasiswa perikanan, akan menjadi pilihan yang baik juga untuk melaksanakan magang atau pkl dengan judul seputar #budidayaikannilasalin .

#happywekend
#jumatberkah"
True,"Mulai dari magang nasional untuk fresh graduate, insentif pajak bagi UMKM, perlindungan bagi pekerja informal, hingga revitalisasi tambak, perkebunan, dan modernisasi kapal nelayan.

#IndonesiaBaik #YangMudaSukaData #StimulusEkonomi #Bansos #Perlinsos #Ekonomi #KomdigiNewsroom https://t.co/zoHdW9p5Sw"
True,"Masih ragu check out kotak nasi MCP??
.
.
Informasi lebih lanjut mengenai produk-produk unggulan MCP hubungi kami di:
📱: 081349575733
📧 : yenny@mutiaracahaya.com
🌐 : www.mutiaracahaya.com
YouTube : mcp_plastics 
Atau langsung pesan di Marketplace
Shopee : mcpplastics
Tokopedia: mcpplastics

#mutiaracahayaplastindo #plastik #uv #greenhouse #kebun #pertanian #fyp #fyp #fypage #fypviralシ #retail #rafia #kresek #pproll #selangdrip #plastiklemper #ricebox #kotaknasi #mulsa #geomembrane #tambak #tambakudang #tambakgaram #pabrik #pabrikplastik #pabrikplastiksurabaya"
False,"Dari atas langit, melihat lebih dari sekadar atap rumah dan perahu kayu—kami melihat harapan, kerja keras, dan kehidupan yang menyatu dengan laut. Inilah Selat Nasik, kampung nelayan yang tenang tapi penuh cerita. Laut bukan hanya pemandangan, tapi sumber rezeki, warisan budaya, dan denyut kehidupan masyarakat. 
 #mendanau #SelatNasik #KampungNelayan #DariAtasLangit #Belitung"
True,"Penandatanganan Perjanjian Kerja Sama (PKS) antara Dinas Kelautan dan Perikanan Provinsi Jawa Barat dengan Pangkalan TNI AL Cirebon di OR 2 DKP Jabar. (6/10/25)

Kerja sama ini meliputi dua kegiatan utama, yaitu Pengadaan Penanaman Mangrove di Wilayah Utara Jawa Barat dan Pengerukan Kolam Labuh Pelabuhan Perikanan Dadap di Kabupaten Indramayu. Kedua kegiatan tersebut merupakan bentuk kolaborasi strategis antara Pemerintah Daerah dan unsur TNI AL dalam mendukung pengelolaan sumber daya kelautan dan perikanan yang berkelanjutan di wilayah pesisir utara Jawa Barat.

Melalui kerja sama ini diharapkan pelaksanaan program kelautan dan perikanan dapat berjalan lebih efektif, memperkuat ketahanan lingkungan pesisir, serta mendukung aktivitas perikanan yang produktif dan ramah lingkungan.
. 
. 
@dedimulyadi71
@erwansetiawan54
@hermansuryatman
@rinnycempaka
@irfanhadisiswanto
.
.
#DKPJabar #LautIstimewa #Saktiwahyutrenggono #JabarIstimewa #NelayanIstimewa #PengawasanSDKP #GemarIkan #GelarProdukPerikanan #SertifikasiProduk #KKPAccelerate #EkonomiBiru #KKPGOID #JabarHudang #MenyemaiBenih #MenanamHujan
#HariJadiKe80Jabar #AbdiNagriNganjangkaWarga #BanggaJadiWargaJabar"
False,"Hai #SahabatBahari, Senin 6/10/2025, Kepala @PPN_Brondong Nur Alimin, menerima kunjungan kerja HNSI Kab Lamongan. Kunjungan ini bertujuan untuk melakukan koordinasi terkait Tata kelola perikanan tangkap, perizinan berusaha dan program prioritas KKP Kampung Nelayan Merah Putih. https://t.co/sKAaSTzOXV"
False,"Kepala Stasiun PSDKP Biak hadiri ramah tamah bersama Bupati, Wakil Bupati, dan Tim SIGAP Kabupaten Biak. Pertemuan membahas potensi strategis pariwisata dan perikanan Kegiatan ini juga menjadi bentuk dukungan terhadap kebijakan Menteri KKP tentang implementasi ekonomi biru. https://t.co/MzsJW3ocZw"
False,"RESMI DIBUKA
Pendaftaran Kampung Nelayan Merah Putih

#SahabatBahari dalam semangat Bulan Bhakti KKP ke-26, kita bergerak bersama membangun pesisir yang lebih tangguh 
Dari hulu hingga hilir, fasilitas dibangun.
Dari masyarakat hingga kelembagaan, terus diperkuat.
Demi kampung nelayan yang mandiri, berdaya saing, dan sejahtera.
Persiapkan dengan matang dan segera daftarkan kampungmu dengan scan QR!

📅 Batas pendaftaran: Jumat, 10 Oktober 2025

Kampung Nelayan Merah Putih
Berdayakan Pesisir untuk Indonesia Raya

#KNMP #Kampungnelayanmerahputih #KKPGOID #SaktiWahyuTrenggono #PanganBiru #BlueEconomy #EkonomiBiruUntukIndonesiaEmas #2025RiseTogether #HUT26KKP"
False,"PPS Cilacap Mengadakan Rapat Pembahasan Calon Penerima Bantuan SPKP Bagi Kapal Perikanan di PPS Cilacap, Jum'at (3/10/2025).

#PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #ppscmanteep https://t.co/Y1IXxVPpU8"
False,"ŠTA JE OVO?! #kkp

#CrnoBeleNovosti 🏴🏳️

#KKPartizan #Grobari #Euroleague"
False,"#Repost @kkpgoid
...
Hai #SahabatBahari, hari ini Presiden RI, Prabowo Subianto @prabowo didampingi Menteri Trenggono @swtrenggono dan Wamen Didit Herdiawan mengunjungi Modeling Kawasan Tambak Budi Daya Ikan Nila Salin (BINS) Karawang @bluppbkarawang untuk menijau produktivitas ikan nila salin. Setelah peninjauan, Presiden Prabowo juga melakukan penebaran benih ikan nila lho

Semoga program budi daya ikan nila salin di BLUPPB Karawang ini dapat mendukung penyediaan makanan bergizi gratis berbasis protein ikan kepada masyarakat yaa #SahabatBahari 

#PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #MenteriKKP #KKPGOID #SaktiWahyuTrenggono #MakanBergiziGratis  #TrenggonoForBudidaya #BINSKarawang #NilaSalin"
False,"Biar tambak maju, jalan dan irigasinya dulu yang harus rapi!

Ini dia suara jujur para Sekda dan Kadis di Provinsi Jawa Barat dan Kabupaten Bekasi, Karawang, Subang dan Indramayu yang hadir dalam rapat dan kunjungan ke BINS Karawang.

Mereka siap dukung penuh program revitalisasi tambak, tapi juga kasih masukan penting: akses jalan & irigasi harus tuntas!

Langkah besar dimulai dari infrastruktur dasar. Biar kegiatan budidaya nya nanti makin produktif dan berkelanjutan!

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID 
#RevitalisasiTambakPantura #IkanNilaSalin
Reposted from @kkpgoid"
False,"upss #kkp #xyzbca "
True,"Mari kita lestarikan batik dengan bangga mengenakannya, serta menjadikannya simbol kreativitas, keindahan, dan persatuan Indonesia.

@inradiarta

#PanganBiru #EkonomiBiru #MenteriKKP #SaktiWahyuTrenggono #SDMKP #SDMUnggul #BPPSDMINFINITY 
#HariBatikNasional https://t.co/naa3ZklK9f"
False,"#ReshuffleMenteriKKP Reshuffle Menteri KKP😁"
False,"🚤 Kabar Gembira Buat Nelayan! 🌊
Presiden Prabowo perintahkan pembangunan 2.000 Kampung Nelayan Merah Putih hingga akhir 2026! 🇮🇩

Menteri Zulhas bilang, di kampung ini nanti bakal lengkap banget:
ada perahu, tempat olah ikan, pabrik es, cold storage, dan koperasi desa buat bantu nelayan jual hasil tangkapan dengan harga lebih bagus 💪

💬 “Nelayan itu yang paling tertinggal selama ini, sekarang kita bantu bangkit,” kata Zulhas.

Targetnya? 👉 Naikkan produksi ikan dalam negeri & penuhi kebutuhan protein jutaan rakyat Indonesia!

🔥 Tahun ini aja udah dibangun 100 kampung, dan bakal ngebut sampai 2.000 kampung tahun depan!

Sumber: https://news.detik.com/berita/d-8147276/zulhas-presiden-perintahkan-2-000-kampung-nelayan-dibangun-sampai-akhir-2026/amp

#KampungNelayan #NelayanIndonesia #PusatNelayan #BeritaNelayan #KabarNelayan #KemandirianPangan #IndonesiaBangkit #NelayanHebat"
True,"Proyek Coral Guardian dari Badan Konservasi Laut Tingkat Kabinet memberikan dorongan besar bagi terumbu karang #Taiwan🇹🇼. Setiap tahun, pusat-pusat selam di seluruh negeri melakukan survei yang mengarahkan upaya pemulihan dan memperkuat kesehatan terumbu karang. https://t.co/HwSfhMwkn9"
False,"Halo #SahabatMina…

PATI, giat #PenyuluhKP di wilker Kabupaten Pati yang dilaksanakan Agustus hingga September meliputi kegiatan pembinaan, penanaman mangrove,  pendampingan, serta dem cara.

Pembinaan yang telah dilaksanakan adalah pembinaan kolam lele bioflok di Desa Dukuhseti, Kecamatan Dukuhseti. Penyuluh perikanan wilker Kabupaten Pati juga telah melaksanakan giat penanaman mangrove di Desa Bulumanis Kidul dan Desa Pangkalan, Kecamatan Margoyoso.

Sedangkan pendampingan dilaksanakan melalui pemberian bantuan benih nila untuk Pokdakan di Desa Jepara Lor, Kecamatan Tayu. Selain itu, telah dilaksanakan pendampingan sampling pembudidaya nila salin di Desa Tunggulsari, Kecamatan Tayu. 
Dem cara (Demonstrasi cara) dilaksanakan di Pokdakan Desa Sukoharjo, Kecamatan Margorejo dengan tema pembuatan pakan, sementara dem cara pembuatan ikan asap dengan teknologi Taigan dilaksanakan di Desa Lengkong, Kecamatan Batangan.

#brpbatpp2025 #PanganBiru
#2025KKPRiseTogether
#EkonomiBiruUntukIndonesiaEmas
#KKPGOID #BPPSDMKP #INFINITY
#SDMunggul #SDMKP"
False,"Pelantikan ini diharapkan semakin memperkuat peran dan kinerja SUPM Pariaman dalam mendukung terwujudnya Ekonomi Biru untuk Indonesia Emas. 🌊✨

@kkpgoid
@bppsdm_kp
@bppsdm_pusdik.kp

#SUPMPariaman #KKPGOID #BPPSDMKP #PanganBiru#EkonomiBiruUntukIndonesiaEmas #2025KKPRiseTogether https://t.co/lnqhB0pMNF"
False,"Kepala DKP Jabar, @rinnycempaka bersama jajaran menghadiri Rapat Koordinasi Direktorat Jenderal Penataan Ruang Laut KKP di Gedung Mina Bahari II, Jakarta Pusat (8/10/2025).

Dalam kegiatan tersebut, DKP Jabar menerima Konfirmasi Kesesuaian Kegiatan Ruang Laut (KKRL) Jayanti yang akan menjadi dasar pengembangan Pelabuhan Perikanan Jayanti sebagai bentuk dukungan terhadap aspirasi nelayan dan masyarakat pesisir.

KKP turut menyampaikan dukungan terhadap penataan ruang laut 0–12 mil laut oleh Pemerintah Provinsi Jawa Barat agar kebijakan pemanfaatan ruang laut selaras dengan visi pembangunan daerah.
. 
. 
@dedimulyadi71
@erwansetiawan54
@hermansuryatman
@rinnycempaka
@irfanhadisiswanto
.
.
#DKPJabar #LautIstimewa #Saktiwahyutrenggono #JabarIstimewa #NelayanIstimewa #PengawasanSDKP #GemarIkan #GelarProdukPerikanan #SertifikasiProduk #KKPAccelerate #EkonomiBiru #KKPGOID #JabarHudang #MenyemaiBenih #MenanamHujan
#HariJadiKe80Jabar #AbdiNagriNganjangkaWarga #BanggaJadiWargaJabar

Repost @dkp.jabar"
False,"#SahabatBahari,
Mengawali aktivitas di awal pekan, UPT Badan Mutu KKP Ternate melaksanakan rutinitas Apel Pagi yang berlangsung di halaman kantor. Kegiatan ini tidak hanya menjadi sarana untuk memperkuat kedisiplinan dan tanggung jawab pegawai, tetapi juga sebagai wadah untuk menyampaikan arahan, informasi penting, serta motivasi dalam rangka meningkatkan kinerja dan pelayanan.
Melalui apel pagi, diharapkan seluruh pegawai dapat menjaga kekompakan, menumbuhkan semangat kerja, serta memperkuat komitmen UPT Badan Mutu KKP Ternate dalam mendukung mutu dan keamanan hasil perikanan.

#panganbiru #2025KKPRiseTogether #kkpgoid #EkonomiBiruUntukIndonesiaEmas"
True,"#SahabatBahari
Berikut Hasil Survey Kepuasan Masyarakat Badan Mutu KKP Aceh Triwulan III Tahun 2025.
Terima Kasih kepada para pengguna jasa layanan atas penilaian terhadap kinerja layanan kami.
BPPMHKP maju bersama KKP
@bppmhkp
 
#PanganBiru
#2025KKPRiseTogether"
True,"Lengkap banget kan? 💪
Yuk, cintai dan konsumsi ikan lokal Indonesia yang sehat dan bergizi! 🇮🇩🌊

#2025KKPRiseTogether #KKPGOID #EkonomiBiruUntukIndonesiaEmas #Medan #Sumaterautara #Indonesia #Ikan"
True,"🇮🇩Berdayakan Pesisir untuk Indonesia Raya!

#KNMP #Kampungnelayanmerahputih #KKPGOID #SaktiWahyuTrenggono #PanganBiru #BlueEconomy #EkonomiBiruUntukIndonesiaEmas #2025RiseTogether #HUT26KKP"
False,"30-9 Langkah awal pembangunan Kampung Nelayan Merah Putih resmi dimulai! 🎉 PPK KNMP didampingi Kepala PPS Kendari melakukan MC 0 (Mutual Checking 0%) sekaligus menyerahkan pekerjaan kepada penyedia. Pembangunan akan segera dilaksanakan di Desa Anaiwoi, Kabupaten Kolaka, sebagai wujud nyata dukungan bagi kesejahteraan masyarakat nelayan. ⚓️🏘️

EKONOMI BIRU UNTUK INDONESIA EMAS🇲🇨
PPS KENDARI LUAR BIASA!
SOSOITO!
#kampungnelayanmerahputih
#PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #MenteriKKP #KKPGOID #SaktiWahyuTrenggono #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #PenangkapanIkanTerukur #ppskendariluarbiasa"
True,"🚀 Satu Langkah Nyata, Satu Dampak Besar!
PPK Ormawa UDINUS Kediri kembali menorehkan prestasi melalui penerbitan jurnal pengabdian masyarakat di ABDIMASKU ✨

Topik yang diangkat kali ini adalah “Pelatihan Pembuatan Produk Olahan Ikan bagi Ibu-Ibu di Desa Keboireng, Tulungagung” 🐟👩‍👩‍👧‍👦
Bukan sekadar penelitian, tapi aksi nyata untuk meningkatkan keterampilan, kemandirian, dan kesejahteraan masyarakat. 🌱

Mari dukung masyarakat pesisir menjadi kuat, tangguh, dan mandiri! 🌐✨

#EkonomiBiru #KampungNelayanKlatak #CoastalEmpowerment #PPKOrmawa2025  #PSDKUUdinusKediri #DesaKeboireng #MaritimUnggul"
False,"Menurut kalian siapa yang cocok jadi Menteri BUMN selanjutnya? Share di kolom komentar ya!

#menteribumn #prabowosubianto #erickthohir #rinisoemarno #saktiwahyutrenggono #reels #shorts #pinterpolitik #beritapolitik #fyp #foryoupage #foryourpage"
False,"Belawan, 01 Oktober 2025.
Pelabuhan Perikanan Samudera Belawan pagi tadi telah melaksanakan Upacara Bendera dalam rangka memperingati Hari Kesaktian Pancasila 01 Oktober 2025 yang dipimpin oleh Kepala PPS Belawan, Mansur.

Walaupun upacara pagi tadi dilaksanakan di dalam ruangan dikarenakan kondisi di luar hujan, namun tidak menyurutkan semangat peserta upacara mengikuti pelaksanaan upacara hingga selesai ya, sob. 

Mari kita jadikan hari ini sebagai momentum untuk memperkokoh persatuan dan kesatuan bangsa untuk membangun Indonesia menjadi lebih adil, maju, sejahtera dan makmur.

“Pancasila Perekat Bangsa Menuju Indonesia Raya”

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #Mauliate #PPSBelawanKOMPAK"
True,"Partizan BC players at a Partizan football game. 👀⚽⚫⚪

#kkp https://t.co/qHBv5YLNhs"
True,"Prof @BurhanMuhtadi Siang ini membahas hasil survei ""Sikap Publik terhadap Isu-isu Konservasi Laut"" Bersama ICCF Group dan BKSAP DPR RI. https://t.co/ElLIGsxpMw"
True,"Beli ikan 

#tanjungpasir #ikan #kampungnelayan #fisherman #fish #boat #tanjungpasir"
True,"SELAMAT HARI BATIK NASIONAL 2025
02 Oktober 2025

“Bangga pakai batik,Bangga Jadi Indonesia”

#panganbiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #ppnkwandangmilenial"
False,"✨ Peletakan Batu Pertama Kampung Nelayan Merah Putih (KNMP) Desa Waelihang ✨

Waelihang, 1 Oktober 2025 — Pemerintah Kabupaten Buru bersama Kementerian Kelautan dan Perikanan secara resmi melaksanakan Peletakan Batu Pertama pembangunan Kampung Nelayan Merah Putih (KNMP) di Desa Waelihang, Kecamatan Waplau.

Kegiatan ini dihadiri oleh Bupati Buru Ikram Umasugi, S.E., Anggota DPR RI Saadiah Uluputty, S.T., Forkopimda Kabupaten Buru, jajaran OPD terkait, perwakilan PPK KNMP Maluku, PT Adhi Karya, konsultan pelaksana, pemerintah kecamatan dan desa, serta tokoh masyarakat setempat.

Melalui pembangunan KNMP, pemerintah berkomitmen untuk:
✅ Meningkatkan kesejahteraan nelayan
✅ Mendorong nelayan maju, mandiri, dan modern
✅ Memperkuat infrastruktur dan ekosistem pesisir
✅ Menguatkan ketahanan pangan dan kedaulatan maritim

Semoga KNMP Waelihang menjadi langkah strategis dalam memperkuat sektor kelautan dan perikanan, serta mewujudkan Kabupaten Buru yang Berbudaya, Sejahtera, dan Religius. 🌊🚩

#kabupatenburu #KNMP #waelihang #nelayansejahtera #burucerdasdigital"
False,"Makin erat hubungan antara Cina dan Indonesia, Penangkapan Ikan Ilegal pun semakin dekat"
True,"Festival ini melibatkan banyak warga dan menghadirkan nuansa budaya serta kekayaan laut khas Maluku Utara. Diharapkan Festival ini dapat berkelanjuatan dan mampu bersain ke taraf internasioanl.  #panganbiru #2025KKPRiseTogether #kkpgoid #EkonomiBiruUntukIndonesiaEmas"
False,"khususnya dalam memberikan manfaat nyata bagi anggota dan nelayan di lingkungan PPS Bungus.
#PanganBiru #2025KKPRiseTogether #PenangkapanIkanTerukur #EkonomiBiru #PPSBungusRANCAK"
False,"Pemandangan tak biasa tersaji usai puncak perayaan Hari Ulang Tahun (HUT) ke-80 Tentara Nasional Indonesia (TNI) di Monumen Nasional (Monas), Jakarta Pusat, Minggu, 5 Oktober 2025. 

Tiga menteri Kabinet Merah Putih Menteri Pertanian Andi Amran Sulaiman, Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono, serta Menteri Agraria dan Tata Ruang/Kepala BPN Nusron Wahid terlihat santai menikmati tongseng di sebuah warung sederhana kawasan Jatinegara. 

Menariknya, mereka tidak datang dengan mobil dinas berpelat merah, melainkan memilih menembus kemacetan ibu kota dengan sepeda motor.

Aksi santai tiga menteri ini menuai banyak pujian dan candaan dari warganet.

“Wah, legend banget tuh tongseng samping Polres Jakarta Timur,” sahut netizen lain menambahkan.(tin)

#HUTTNI80 #AmranSulaiman #SaktiWahyuTrenggono #NusronWahid #TNI #Monas #Jatinegara #Tongseng #ignews #nusantaratv #nusantaratvsahabatkita"
False,"Menteri Kelautan dan Perikanan, Sakti Wahyu Trenggono, dan Menteri Kesehatan, Budi Gunadi Sadikin, menyebut Presiden Ketujuh RI, Joko Widodo (Jokowi), sebagai bos. Pernyataan ini menimbulkan pro dan kontra.

Pengamat komunikasi politik Universitas Esa Unggul, Jamiluddin Ritonga, menilai kedua menteri layak di-reshuffle dari Kabinet Merah Putih pimpinan Presiden Prabowo Subianto.

Menurutnya, pernyataan itu tidak pantas karena menunjukkan loyalitas kepada Jokowi, bukan Prabowo, yang secara formal adalah atasan mereka saat ini.

""Para menteri yang bersilaturahmi ke kediaman Joko Widodo dan menyebutnya bos tentu layak ditendang dari Kabinet Prabowo Subianto,"" ujar Jamiluddin, Senin (14/4/2025).

""Dengan menyebut Jokowi sebagai bos, para menteri tersebut hanya mengabdi kepada Jokowi. Para menteri tersebut dengan sendirinya hanya loyal kepada Jokowi,"" lanjutnya.

Ia menilai hal ini bisa membahayakan Prabowo, karena para menteri itu dinilai lebih condong mengikuti arahan Jokowi dan berpotensi menggembosi Prabowo.

Karena itu, Jamiluddin menyarankan agar Prabowo segera melakukan reshuffle.

""Prabowo seharusnya me-reshuffle semua menteri yang menganggap Jokowi sebagai bosnya. Hal itu perlu segera dilakukan sebelum terlambat.""

""Mendahului kadangkala akan lebih baik. Untuk itu, reshuffle akan lebih baik daripada membiarkan para menteri itu seperti duri dalam daging,"" pungkasnya.

Sebelumnya, Trenggono dan Budi menemui Jokowi di Solo saat Prabowo tengah berada di luar negeri. Keduanya masih memanggil Jokowi sebagai bos.

""Silaturahmi sama bekas bos saya. Sekarang masih bos saya,"" ujar Trenggono.

""Silaturahmi karena Pak Jokowi kan bosnya saya. Jadi, saya sama Ibu mau silaturahmi mohon maaf lahir dan batin. Juga (minta) doain supaya Pak Presiden dan Ibu itu sehat, karena saya masih jadi Menteri Kesehatan kan,"" ujar Budi.

#hypekabar #menteri #kabinetmerahputih #prabowo #saktiwahyutrenggono #budigunadisadikin #bos #jokowi #mulyono #pengamatpolitik #politiknasional"
