"is_spam","post_text","comment_text"
True,"pemerintah terus berkomitmen dalam menjaga kualitas makan bergizi bagi masyarakat, diharapkan makan bergizi gratis diterima dengan layak dan aman
#KomitmenPemerintahJagaMBG
https://t.co/Fu1C7JhrsM",NULL
False,"Pejabat polisi pada ga ada yg mau pensiun, regenerasi di kepolisian tidak berjalan dan banyak polisi berpangkat akhirnya tidak punya kerjaan riil.",NULL
False,"@its_The_Dr She’s right, the leftists are trying to initiate a #ColorRevolution in this country 

They want our form of government destroyed and 
replaced. 

#alyssamilano",NULL
False,"bulan madu malam keracunan di hotel😭",NULL
False,"Presiden Prabowo Subianto menginstruksikan penutupan sementara Satuan Pelayanan Pemenuhan Gizi (SPPG) dalam program nasional Makan Bergizi Gratis (MBG) yang dinilai bermasalah.

""SPPG yang bermasalah ditutup sementara untuk dilakukan evaluasi dan investigasi,"" kata Menteri Koordinator Bidang Pangan Zulkifli Hasan (Zulhas) dalam konferensi pers di Kementerian Kesehatan, Minggu (28/9/2025).

Menurut Zulhas, evaluasi dilakukan untuk menilai kedisiplinan dan kualitas kemampuan juru masak, sekaligus memastikan standar sanitasi di setiap SPPG. Fokus perbaikan mencakup sterilisasi alat makan, kualitas air, hingga pengelolaan limbah.

""Bagi pemerintah, keselamatan anak adalah prioritas utama. Insiden ini bukan sekadar angka, tetapi menyangkut keselamatan generasi penerus,"" tegas Zulhas.

Ia menambahkan, Prabowo juga memerintahkan seluruh kementerian, lembaga, hingga pemangku kepentingan program MBG untuk aktif terlibat dalam proses perbaikan tersebut.

Sumber:
https://www.cnbcindonesia.com/news/20250928153901-4-670843/prabowo-perintahkan-sppg-bermasalah-ditutup-usai-kasus-keracunan-mbg

#kabarr_nusantara 
#berita
#viral
#presidenprabowo 
#mbg",NULL
True,"Terlanjur Malu ⁉️ Gerakan #bravepink Influencer Besar 🤔

#viralindonesia #fyp #demodpr #pemerintah https://t.co/HIHzYewh5F",NULL
False,"#sppg #tinawun #malo #mbg #bojonegoro ",NULL
False,"Wakil Ketua DPR Sufmi Dasco Ahmad menilai Mahfud MD merupakan sosok yang kredibel untuk menjadi bagian Komite Reformasi Polri yang akan dibentuk Presiden Prabowo Subianto. Menurutnya, pengalaman Mahfud sebagai Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menkopolhukam) membuatnya tepat berada di komite itu.

Sumber: https://nasional.kompas.com/read/2025/09/25/10000571/mahfud-md-gabung-komite-reformasi-polri-dasco-pernah-menkopolhukam-dia-paham?source=headline.

Ikuti terus Retorika Show!

Youtube : Retorika Show
Tiktok : Retorika Show
Website: Retorikashow.id
---------------------------------
#Retorikashow #SufmiDasco #MahfudMD #ReformasiPolri #Menko #Polhukam #Komite #Polri #Gerindra",NULL
False,"Does anyone else find it ironic that such a high level member of the Catholic church in America would have no idea who a 'modern day saint' is?
Maybe if the church focused less on trafficking humans across the border through affiliated NGO's for money & focused more on church doctrine they would be more in touch with the people? 🤔",NULL
False,"deket rumah ku juga tempat MBG nya ga bgt, lingkungan nya jauhhhh bgt dari hygine sama sanitasi, apalagi buat mikirin HACCP mesti engga laahhhh merekaa",NULL
True,"",NULL
True,"Prabowo All Out Kawal MBG, Semua Pihak Wajib Aktif Awasi Program Makan Bergizi Gratis [ Minggu Buzz #Astakom #GenZTakeAway ] https://t.co/EyVnS3zrsI",NULL
False,"@CharlesBerklay @longingforwhat @Afutami I had nothing against brave pink-hero movement

But for every critique that has been adressed to 17+8, being considered as intelligent's work....

What a stupid fool

Instead, maybe those were you guys who being intelligent here ?",NULL
True,"Арестован оператор вымогателя, причастный к перебоям в работе европейских аэропортов

Британское Национальное агентство по борьбе с преступностью арестовало подозреваемого в вымогательской атаке, в начале недели нарушившей работу европейских аэропортов.

https://t.co/ZwEbWJexCd",NULL
False,"@KompasTV Bagaimanapun juga dengan banyaknya siswa yang keracunan MBG pastinya akan banyak kritik keras dari orang tua murid dan itu bukan politisasi. Yang perlu diwaspadai justru sepak terjang mulyono setelah anggota genknya di disingkirkan dari istana oleh prabowo.",NULL
False,"Bagikan duitnya ke emak² masing saja clear , proses hukum bagi ribuan korban yg keracunan MBG  gimana ?",NULL
True,"Pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang, sehingga anak-anak mendapatkan asupan nutrisi yang menunjang pertumbuhan dan kesehatan.semoga lain waktu tidak terulang kmbli. https://t.co/sVr5dwkeHH",NULL
True,"Kepolisian Resor Sigi melalui Bhabinkamtibmas Desa Porame, Polsek Marawola, Aipda Rahmat Agus, menggelar sosialisasi bahaya narkoba, minuman keras (miras), dan kenakalan remaja di SMP Negeri 18 Sigi, di Desa Porame, Kecamatan Kinovaro, Kabupaten Sigi. https://t.co/i6KX0QZVCy",NULL
True,"Membalas @cahyaka256@Bro TemMie Mie @BizPro_Official @Cahya Ka256 ",NULL
False,"Menko @Yusrilihza_Mhd menyatakan dua nama yang sudah dibicarakan dengan presiden untuk masuk dalam Komite Reformasi Polri  adalah eks Ketua Mahkamah Konstitusi (MK), @mohmahfudmd dan @JimlyAs https://t.co/FaCxyAG94e",NULL
True,"X22 Report Political * Geopolitical 

Ep 3735b-Cyber Attack On EU Airports,[DS] 16 Year Plan Is Being Shutdown,Justice Must Be Served,Now https://t.co/ybdKtgt6vH",NULL
True,"https://t.co/lAhDHd3tJN – Pemerintah terkesan tak ingin terlalu banyak membuka informasi terkait keracunan Makan Bergizi Gratis (MBG) yang terjadi beberapa waktu belakangan ini.",NULL
False,"@ismejaniii demi masa depan generasi sehat, pemerintah tidak main-main dalam menjaga mutu dan keamanan pangan program mbg. #KomitmenPemerintahJagaMBG",NULL
True,"Charitable Influence: Government-affiliated NGO charities and their influence on the entertainment industry 🧵 (1/10)

Non-governmental organizations (NGOs) often present themselves as independent champions of humanitarian causes, but many rely heavily on U.S. federal funding, particularly from USAID, and wield significant influence over the entertainment industry. This thread explores how these NGOs shape narratives, leverage taxpayer dollars, and sometimes funnel money into unrelated or controversial activities. Let's dive in!",NULL
False,"@mochacieno lebih lucunya tujuan MBG buat mengatasi stunting yang harusnya intervensi di 1000 heri pertama kehidupan harusnya fokus ke bumil dengan seabreg program yang udah ada malah nggak diperhatiin asem emang kerja di health in indo",NULL
False,"Polri Reformasi Lebih Baik",NULL
True,"UK man arrested over Europe airport ransomware attack

Link to full article: https://t.co/lP3b3fFQIM

#CyberAttack #Ransomware #AirTravel #UKNews #CyberSecurity",NULL
False,"reformasi dari kewenagan nya dan tugas nya",NULL
False,"Makan bergizi hari ini trimakasih semoga bermanfaat☺️🙏
#fbpro
#mbg
#sorotan",NULL
True,"Herlambang Dosen Fakultas Hukum UGM : Program Makan Bergizi Gratis melanggar Hak Asasi Manusia jika dilihat dari kacamata kepentingan umum dalam konstitusi https://t.co/UK3wm4uDee",NULL
True,"TERCYDUK DFK LAGIIIIII. Apa keuntungan mereka dengan menyebarkan DFK ini? Darimana pendanaan mereka berasal? Masih terafiliasi gerakan Pink-Green kah? FOLLOW THE MONEY!!! #dfk #pinkgreen #mbg",NULL
False,"Presiden Prabowo membentuk tim Reformasi Polri dan kapolri pun melakukan hal yang sama

Bedanya tim bentukan Prabowo di isi aktor negara dan masyarakat sipil.

Sedangkan tim bentukan kapolri isinya anggota kepolisian.

Terus piye ngene iki menurutmu lurrr? https://t.co/cTSZ8w9IWz",NULL
True,"Edison Manikiuta mendukung program MBG 

#MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/QsxzTG5p3j",NULL
False,"SPPG(SATUAN PELAYANAN PEMENUHAN GIZI) Desa Perkebunan Sungai Lala..
Lokasi steril....
#fbpro #fyp #mbg",NULL
False,"Presiden Prabowo bentuk Komite Reformasi Polri, Mahfud MD pastikan bergabung sebagai bagian kontribusi perbaikan institusi kepolisian. ​#MahfudMD ​#ReformasiPolri ​#KomiteReformasi ​#kredibel ",NULL
False,"@SzabadonMagyar Oh look, another color revolution because USA and EU cannot abide when voters elect the wrong guy.",NULL
True,"28/9/2025 presscon pemerintah merespon kasus keracunan #MBG (1) https://t.co/Cuql1y9SUV",NULL
False,"Bila reformasi POLRI dilakukan, salah satu usul saya adalah:
Pisahkan BRIMOB dari POLRI, jadikan mereka institusi tersendiri, mirip SWAT!

#ReformasiPOLRI https://t.co/7HSVNojJmb",NULL
False,"Tim persiapan legend;) #makanbergizigratis #bgn #sppg #fyppppppppppppppppppppppp ",NULL
True,"Tren Brave Pink dan Hero Green bukan sekadar warna, tapi simbol keberanian, solidaritas, dan harapan akan perubahan. Mari terus bersuara dengan damai, saling menjaga, dan tetap optimis demi Indonesia yang lebih baik.

#StaySafe #WargaBantuWarga #PrayForIndonesia #BravePink #HeroGreen #demokrasi #17plus8",NULL
False,"pihak yayasan harus bertanggung #fypppppp #mbg #fyp ",NULL
True,"Susu dalam MBG Jadi Simbol Kebijakan Gizi Nasional!
https://t.co/ybt7uNq3ui https://t.co/9hf1K7sD7x",NULL
False,"Prabowo Tegas Soal MBG: Banyak Anak Masih Makan Nasi dengan Garam https://t.co/KyPv9JBmXu",NULL
True,"🔲コメント
子供の命を預かる学校給食での深刻な衛生問題に、国民の不安と怒りが高まっている。一部地域では給食の配膳前に教師が試食する決まりがあったが、現場の教員からは「命の危険が伴う」として批判の声が上がっている。

https://t.co/IJONjmdVyY",NULL
False,"Some headlines are so strange . . .

State Department Severs Ties With 
Armed Queers-Affiliated NGO
https://t.co/JXW7h33A5H",NULL
True,"Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini, meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045!
#MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/iD1ZuGx8rD",NULL
False,"Programnya udah bagus tapi oknum yang sengaja cari celah buat nyalahin pemerintah. Padahal, pemerintah udah perketat SOP, jamin kebersihan dapur, dan pastiin makanan bergizi tetap aman buat anak-anak. terus #LanjutkanMBG dgn pengawasan lebih ketat

TNI Rakyat Trade $TRUTH https://t.co/fOLyjw4gMv",NULL
True,"Gak heran dapur Korea selalu bersih! Mereka pakai ini buat gosong separah apapun!",NULL
True,"Pemerintah terus tingkatkan kualitas #MBG dengan menu sesuai gizi seimbang demi tumbuh kembang anak bangsa 🌱
#KomitmenPemerintahJagaMBG
🔗 https://t.co/OeFizgAUQt",NULL
False,"Dalam Reformasi Polri, Anggota Yang Menyimpang Harus Dihukum https://t.co/cZgyi2kNIs",NULL
True,"https://t.co/KfFQ85QNlp
Encryption Secrets You Need to Know 
Watch the Video till end
Hit the LIKE button 😄
Share with everyone 
Do Subscribe our Channel 🙏
Thank You Everyone ♥️
#encryption #CyberAttack #Internet #WhatsApp",NULL
False,"@grok @prabowo @PurbayaYudhi SD tidak mumpuni @grok kalah dengan dunia digital @PurbayaYudhi , Saya politisi dan praktisi hukum tinggal di Desa faham betul character orang2  Desa, apalagi pernah memimpin KUD &amp; jadi Badan Pemeriksa Koperasi hampir 20 tahun, #KDMP = #MBG #PSNGagal Dikorupsi, Taking Note @grok",NULL
True,"Bersama-sama mendukung program Makan Bergizi Gratis. Program ini penting karena dapat meningkatkan IQ anak-anak Papua, dan dengan IQ yang meningkat akan mendukung prestasi mereka di masa depan

#VisiPresidenPrabowo
#MakanBergiziGratis
#PapuaIndonesia
#PapuaSejahtera
#InfoPapua https://t.co/HQmx3XTTAt",NULL
False,"Jumat Curhat menjadi ruang dialog Polri bersama masyarakat, saling berbagi informasi, keluhan, dan solusi untuk mewujudkan situasi Kamtibmas yang kondusif. https://t.co/ATKiy7SBoI",NULL
True,"@georgesoros - worldwide criminal committing crimes against humanity. #ColorRevolution",NULL
True,"@RealGeorgeWebb1 https://t.co/usJYw4KhVa State Department Severs Ties With Armed Queers-Affiliated NGO; Marxist Group Nukes Socials.",NULL
True,"Presiden Prabowo Subianto mengaku prihatin atas berbagai peristiwa keracunan dalam program makan bergizi gratis (MBG) di sejumlah wilayah. Selengkapnya
https://t.co/warlZMTt20",NULL
False,"@fadhlierlanda @kurawa Gaskan, tiap SPPG ada polri dan TNI, ya kali tau tau sabotase",NULL
False,"Mensesneg sekaligus Jubir Istana, Prasetyo Hadi, membenarkan ajakan kepada eks Menko Polkam Mahfud MD untuk bergabung dalam Komite Reformasi Kepolisian. Prasetyo menyebut Mahfud termasuk tokoh yang diminta terlibat, meski belum dipastikan apakah ia akan memimpin Komite tersebut. Komite ini dibentuk Presiden Prabowo Subianto untuk mengevaluasi dan memperbaiki institusi Polri secara menyeluruh, dengan melibatkan berbagai pihak.

Simak Berita Selengkapnya di tvonenews.com
#HardNews_Nasional #tvOne #CariBeritaditvOne #NO1 #NewsOne #MahfudMD #ReformasiPolri",NULL
False,"@beeariu never ending saga with dpr #bravepink",NULL
True,"New ""Technology"" post from BBC News: Man arrested in connection with cyber-attack on airports https://t.co/Va7g0QJ2pY",NULL
False,"Presiden Prabowo Subianto memantau dugaan kasus keracunan terkait program makan bergizi gratis (MBG). Sepulang dari luar negeri ini, Prabowo mengaku akan memanggil Kepala Badan Gizi Nasional (BGN) Dadan Hindayana dan pejabat terkait untuk membahas persoalan tersebut. Baca berita selengkapnya hanya di detik.com! Video: Wasti Samaria Simangunsong Creator: Ariandi #detikcom #Prabowo #MBG #MakanBergiziGratis #Keracunan",NULL
True,"Program MBG Makan Bergizi Gratis di Sekolah Dasar China, Tidak Hanya Menyediakan Makan Gratis, Tapi Tumbuhkan Sikap Disiplin Anak Sejak Usia Dini. #MBG #MakanBergiziGratis #China https://t.co/Xzx4NZ6lAa",NULL
False,"Why would we want to take on Russia because of Azof Nazi leader in Ukraine?  That the Obama admin started with a coup in 2014.. Built 48 bio labs on Russias door step,C.I.A  they started a color revolution To Overthrow Ukraines Elected Government... install a puppet Gov.  Your on the wrong side of Histroy. How would that fly if Russia put 48+ bio labs on our boarder with Mexico. It wouldn't, let get that straight. shoe on the other foot..Shadow Government is pushing war and your to blind to see it. All Bankers Wars. Who profits on the war? The Private Western Central Banks do your being play like a fiddle.",NULL
True,"Program Makan Bergizi Gratis membuat anak-anak Papua tumbuh sehat dan cerdas

#MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/KiT4ur7MIJ",NULL
False,"Mantan Menko Polhukam Mahfud MD memutuskan bergabung dengan Tim Reformasi Kepolisian yang dibentuk oleh Presiden Prabowo Subianto.

Mahfud bercerita didatangi oleh Sekretaris Kabinet Teddy Indra Wijaya. Keduanya lalu berdikusi terkait kesediaan Mahfud membantu Prabowo.

""Bahwa saya menyetujui seluruh rencana Pak Prabowo untuk reformasi dan saya bisa ikut membantu dalam tim reformasi Polri saja,"" ujar lewat akun dalam siaran video di akun YouTube miliknya, Selasa (23/9).

Mahfud mengatakan ada tiga aspek yang harus menjadi perhatian dalam reformasi Polri yaitu dari sisi aturan, aparat atau personel, dan budaya. Sementara itu hal yang mendesak untuk direformasi, kata Mahfud, yakni kultur di internal Polri.

""Kulturnya kok buruk, kesan orang kalau polisi itu memeras, membeking, yang terpenting tidak ada meritokrasi. Sehingga orang-orang baik itu susah, siapa yang ingin dapat jabatan (harus) punya kedekatan dengan pimpinan di berbagai level atau membayar,"" ucap Mahfud.

#mahfud #mahfudmd #reformasi #polri #reformasipolri #seskab #teddy #seskabteddy #teddyindrawijaya #prabowo #presidenprabowo #breaking #news #viral
#trending #suara",NULL
True,"@IndonesiaJadi Dari Presiden Prabowo, MBG dapet energi baru buat serap produk lokal",NULL
False,"@PakatDayak_ Bgtu lah kalo hidup KERACUNAN dogma.",NULL
True,"Program Makan Bergizi Gratis: Langkah nyata pemerintah untuk menciptakan generasi sehat! Setiap anak berhak mendapatkan gizi seimbang agar tumbuh optimal.

#MBG #ProgramPrioritas #ProgramPresiden #Gizi #Sehat https://t.co/pn48QwAP4P",NULL
False,"Tim Reformasi Polri Bentukan Presiden Prabowo vs Internal Polri? Ini Tanggapan Kapolri, Listyo Sigit Prabowo",NULL
False,"TRANSFORMASI REFORMASI BIROKRASI POLRI menurut KETUA TIM Komjen Pol Prof. Dr. Chryshnanda Dwilaksana, M.Si. #kitaindonesia #cdl #reformasipolri #polri #fyp",NULL
False,"Serpihan kaca ditemukan dalam wadah Makan Bergizi Gratis (MBG) di SMAN 4 Tiban, Batam, Kepulauan Riau.

Ketua SPPG Tiban Indah Permai, Rafael menjelaskan insiden bermula saat juru masak bernama Agung memperbaiki tutup penggorengan yang tiba-tiba pecah.

Rafael telah menyampaikan permintaan maaf kepada sekolah, siswa, dan orang tua. Ia menegaskan kejadian ini tidak disengaja dan akan menjadi evaluasi kedepannya.

#MBGBatam #SerpihanKaca #KejadianMBG #MakanBergiziGratis #EvaluasiSPPG",NULL
False,"ALHAMDULILLAH PRESIDEN @prabowo SUDAH TURUN TANGAN.
Bisa kita harapkan #MBG akan sesuai dengan cita² yg seharusnya.

Tolong pak, para pembantu bapak spt @ZUL_Hasan dikeplak sj agar jangan celometan sperti orang gila.

Mana ada SISWA YG TERBIASA KERACUNAN? https://t.co/BZULrZ1TOs",NULL
